Gene ID,Gene Type,Chrom,Gene Size
ENSG00000160606,Non-Cancer,AUTO,3587
ENSG00000205899,Non-Cancer,AUTO,901
ENSG00000141349,Non-Cancer,AUTO,5609
ENSG00000100632,Non-Cancer,AUTO,18504
ENSG00000184811,Non-Cancer,AUTO,21324
ENSG00000218819,Non-Cancer,AUTO,19355
ENSG00000048740,Non-Cancer,AUTO,538278
ENSG00000120658,Non-Cancer,AUTO,573390
ENSG00000105610,Non-Cancer,AUTO,2777
ENSG00000196843,Non-Cancer,AUTO,15895
ENSG00000197937,Non-Cancer,AUTO,35003
ENSG00000274523,Non-Cancer,AUTO,47106
ENSG00000188760,Non-Cancer,AUTO,6932
ENSG00000147138,Non-Cancer,X,30652
ENSG00000169093,Non-Cancer,X,50623
ENSG00000204564,Non-Cancer,AUTO,6171
ENSG00000125354,Non-Cancer,X,77646
ENSG00000169683,Non-Cancer,AUTO,7849
ENSG00000169385,Non-Cancer,AUTO,984
ENSG00000198873,Non-Cancer,AUTO,252153
ENSG00000235699,Non-Cancer,X,625
ENSG00000036448,Non-Cancer,AUTO,120512
ENSG00000152076,Non-Cancer,AUTO,5847
ENSG00000102870,Non-Cancer,AUTO,8753
ENSG00000123989,Non-Cancer,AUTO,4840
ENSG00000127084,Non-Cancer,AUTO,88785
ENSG00000224440,Non-Cancer,X,620
ENSG00000149742,Non-Cancer,AUTO,40505
ENSG00000160883,Non-Cancer,AUTO,18463
ENSG00000099817,Non-Cancer,AUTO,8801
ENSG00000196735,Non-Cancer,AUTO,18883
ENSG00000197958,Non-Cancer,AUTO,3731
ENSG00000149313,Non-Cancer,AUTO,23209
ENSG00000159873,Non-Cancer,AUTO,16627
ENSG00000025434,Non-Cancer,AUTO,20732
ENSG00000204560,Non-Cancer,AUTO,19918
ENSG00000125538,Non-Cancer,AUTO,7152
ENSG00000182359,Non-Cancer,AUTO,26667
ENSG00000169689,Non-Cancer,AUTO,5405
ENSG00000278023,Non-Cancer,AUTO,12707
ENSG00000213246,Non-Cancer,AUTO,7918
ENSG00000136816,Non-Cancer,AUTO,8128
ENSG00000158717,Non-Cancer,AUTO,9926
ENSG00000178404,Non-Cancer,AUTO,32307
ENSG00000151353,Non-Cancer,AUTO,10104
ENSG00000223510,Non-Cancer,AUTO,1189
ENSG00000035862,Non-Cancer,AUTO,72410
ENSG00000140932,Non-Cancer,AUTO,8827
ENSG00000178623,Non-Cancer,AUTO,25828
ENSG00000101306,Non-Cancer,AUTO,15381
ENSG00000135341,Non-Cancer,AUTO,73472
ENSG00000124574,Non-Cancer,AUTO,23064
ENSG00000166401,Non-Cancer,AUTO,49854
ENSG00000074964,Non-Cancer,AUTO,158039
ENSG00000164615,Non-Cancer,AUTO,13659
ENSG00000159069,Non-Cancer,AUTO,4261
ENSG00000137185,Non-Cancer,AUTO,8596
ENSG00000125304,Non-Cancer,AUTO,117695
ENSG00000186047,Non-Cancer,AUTO,132931
ENSG00000275663,Non-Cancer,AUTO,296
ENSG00000196224,Non-Cancer,AUTO,898
ENSG00000277775,Non-Cancer,AUTO,410
ENSG00000275713,Non-Cancer,AUTO,2059
ENSG00000049167,Non-Cancer,AUTO,71242
ENSG00000112877,Non-Cancer,AUTO,54896
ENSG00000099385,Non-Cancer,AUTO,61334
ENSG00000273983,Non-Cancer,AUTO,2410
ENSG00000108953,Non-Cancer,AUTO,56106
ENSG00000188626,Non-Cancer,AUTO,36430
ENSG00000099968,Non-Cancer,AUTO,102000
ENSG00000161860,Non-Cancer,AUTO,20490
ENSG00000249861,Non-Cancer,AUTO,4753
ENSG00000130383,Non-Cancer,AUTO,4714
ENSG00000174886,Non-Cancer,AUTO,12730
ENSG00000153930,Non-Cancer,AUTO,629358
ENSG00000171368,Non-Cancer,AUTO,33533
ENSG00000105607,Non-Cancer,AUTO,23181
ENSG00000101421,Non-Cancer,AUTO,43062
ENSG00000144579,Non-Cancer,AUTO,7685
ENSG00000135976,Non-Cancer,AUTO,151025
ENSG00000142089,Non-Cancer,AUTO,7868
ENSG00000171811,Non-Cancer,AUTO,134431
ENSG00000156475,Non-Cancer,AUTO,503638
ENSG00000077458,Non-Cancer,AUTO,21467
ENSG00000119414,Non-Cancer,AUTO,43366
ENSG00000123594,Non-Cancer,X,2163
ENSG00000165434,Non-Cancer,AUTO,68155
ENSG00000241598,Non-Cancer,AUTO,1180
ENSG00000118276,Non-Cancer,AUTO,63589
ENSG00000157796,Non-Cancer,AUTO,103406
ENSG00000261649,Non-Cancer,AUTO,6842
ENSG00000185940,Non-Cancer,AUTO,932
ENSG00000099804,Non-Cancer,AUTO,10380
ENSG00000171462,Non-Cancer,AUTO,6280
ENSG00000221887,Non-Cancer,AUTO,32473
ENSG00000187258,Non-Cancer,AUTO,220093
ENSG00000205864,Non-Cancer,AUTO,560
ENSG00000127824,Non-Cancer,AUTO,28459
ENSG00000101004,Non-Cancer,AUTO,132812
ENSG00000161594,Non-Cancer,AUTO,12699
ENSG00000213626,Non-Cancer,AUTO,92199
ENSG00000175538,Non-Cancer,AUTO,12888
ENSG00000151773,Non-Cancer,AUTO,55818
ENSG00000141698,Non-Cancer,AUTO,11082
ENSG00000244242,Non-Cancer,AUTO,18181
ENSG00000179630,Non-Cancer,AUTO,14648
ENSG00000187555,Non-Cancer,AUTO,72420
ENSG00000125977,Non-Cancer,AUTO,24034
ENSG00000161551,Non-Cancer,AUTO,86134
ENSG00000163516,Non-Cancer,AUTO,6912
ENSG00000132463,Non-Cancer,AUTO,24163
ENSG00000105676,Non-Cancer,AUTO,26736
ENSG00000105552,Non-Cancer,AUTO,15967
ENSG00000164172,Non-Cancer,AUTO,14384
ENSG00000186143,Non-Cancer,AUTO,2562
ENSG00000117984,Non-Cancer,AUTO,11821
ENSG00000068400,Non-Cancer,X,28544
ENSG00000166037,Non-Cancer,AUTO,42728
ENSG00000062038,Non-Cancer,AUTO,86427
ENSG00000107862,Non-Cancer,AUTO,137367
ENSG00000125970,Non-Cancer,AUTO,114662
ENSG00000136813,Non-Cancer,AUTO,124053
ENSG00000163792,Non-Cancer,AUTO,7970
ENSG00000157343,Non-Cancer,AUTO,12047
ENSG00000130701,Non-Cancer,AUTO,17296
ENSG00000187626,Non-Cancer,AUTO,7601
ENSG00000105726,Non-Cancer,AUTO,18495
ENSG00000074755,Non-Cancer,AUTO,138575
ENSG00000157856,Non-Cancer,AUTO,54795
ENSG00000169762,Non-Cancer,AUTO,66905
ENSG00000147059,Non-Cancer,X,3095
ENSG00000078596,Non-Cancer,X,7283
ENSG00000114302,Non-Cancer,AUTO,103249
ENSG00000278588,Non-Cancer,AUTO,380
ENSG00000187474,Non-Cancer,AUTO,31026
ENSG00000186088,Non-Cancer,AUTO,105649
ENSG00000204612,Non-Cancer,AUTO,1298
ENSG00000158406,Non-Cancer,AUTO,8029
ENSG00000171051,Non-Cancer,AUTO,58938
ENSG00000165591,Non-Cancer,X,202490
ENSG00000186795,Non-Cancer,AUTO,12810
ENSG00000164379,Non-Cancer,AUTO,2308
ENSG00000143797,Non-Cancer,AUTO,151123
ENSG00000198093,Non-Cancer,AUTO,15816
ENSG00000165389,Non-Cancer,AUTO,29567
ENSG00000165646,Non-Cancer,AUTO,38357
ENSG00000132359,Non-Cancer,AUTO,282034
ENSG00000100219,Non-Cancer,AUTO,6042
ENSG00000122145,Non-Cancer,X,17013
ENSG00000166582,Non-Cancer,AUTO,11122
ENSG00000171049,Non-Cancer,AUTO,18500
ENSG00000251493,Non-Cancer,AUTO,3700
ENSG00000006659,Non-Cancer,AUTO,5138
ENSG00000010626,Non-Cancer,AUTO,40674
ENSG00000137273,Non-Cancer,AUTO,6027
ENSG00000134575,Non-Cancer,AUTO,9604
ENSG00000189134,Non-Cancer,AUTO,1638
ENSG00000154217,Non-Cancer,AUTO,319980
ENSG00000115661,Non-Cancer,AUTO,4882
ENSG00000141437,Non-Cancer,AUTO,1318
ENSG00000213965,Non-Cancer,AUTO,21835
ENSG00000177380,Non-Cancer,AUTO,31637
ENSG00000196748,Non-Cancer,AUTO,2958
ENSG00000214941,Non-Cancer,AUTO,23157
ENSG00000137338,Non-Cancer,AUTO,20977
ENSG00000278535,Non-Cancer,AUTO,9008
ENSG00000165071,Non-Cancer,AUTO,75705
ENSG00000115507,Non-Cancer,AUTO,7779
ENSG00000125430,Non-Cancer,AUTO,48321
ENSG00000127951,Non-Cancer,AUTO,6477
ENSG00000197062,Non-Cancer,AUTO,11214
ENSG00000165650,Non-Cancer,AUTO,98193
ENSG00000036672,Non-Cancer,AUTO,26511
ENSG00000185467,Non-Cancer,AUTO,33932
ENSG00000116127,Non-Cancer,AUTO,225035
ENSG00000135205,Non-Cancer,AUTO,207099
ENSG00000110243,Non-Cancer,AUTO,3053
ENSG00000197540,Non-Cancer,AUTO,5890
ENSG00000082269,Non-Cancer,AUTO,148233
ENSG00000240542,Non-Cancer,AUTO,752
ENSG00000064607,Non-Cancer,AUTO,43135
ENSG00000110244,Non-Cancer,AUTO,2606
ENSG00000239886,Non-Cancer,AUTO,1004
ENSG00000204140,Non-Cancer,AUTO,12658
ENSG00000204873,Non-Cancer,AUTO,991
ENSG00000103335,Non-Cancer,AUTO,69882
ENSG00000078061,Non-Cancer,X,10820
ENSG00000168004,Non-Cancer,AUTO,29790
ENSG00000187272,Non-Cancer,AUTO,959
ENSG00000167962,Non-Cancer,AUTO,12169
ENSG00000241595,Non-Cancer,AUTO,966
ENSG00000206077,Non-Cancer,AUTO,56592
ENSG00000198083,Non-Cancer,AUTO,980
ENSG00000074603,Non-Cancer,AUTO,75241
ENSG00000110245,Non-Cancer,AUTO,3366
ENSG00000101654,Non-Cancer,AUTO,37898
ENSG00000176919,Non-Cancer,AUTO,1728
ENSG00000212659,Non-Cancer,AUTO,1302
ENSG00000106829,Non-Cancer,AUTO,155109
ENSG00000157303,Non-Cancer,AUTO,26450
ENSG00000169715,Non-Cancer,AUTO,1637
ENSG00000137216,Non-Cancer,AUTO,28605
ENSG00000147400,Non-Cancer,X,3804
ENSG00000243910,Non-Cancer,AUTO,18945
ENSG00000112799,Non-Cancer,AUTO,66875
ENSG00000180386,Non-Cancer,AUTO,1038
ENSG00000163521,Non-Cancer,AUTO,8872
ENSG00000164330,Non-Cancer,AUTO,403845
ENSG00000212658,Non-Cancer,AUTO,1025
ENSG00000197969,Non-Cancer,AUTO,244188
ENSG00000212657,Non-Cancer,AUTO,1553
ENSG00000147383,Non-Cancer,X,38762
ENSG00000186860,Non-Cancer,AUTO,778
ENSG00000126759,Non-Cancer,X,7133
ENSG00000130935,Non-Cancer,AUTO,26698
ENSG00000114841,Non-Cancer,AUTO,84172
ENSG00000204520,Non-Cancer,AUTO,15531
ENSG00000112699,Non-Cancer,AUTO,621886
ENSG00000146006,Non-Cancer,AUTO,6445
ENSG00000006059,Non-Cancer,AUTO,4720
ENSG00000111671,Non-Cancer,AUTO,18423
ENSG00000144452,Non-Cancer,AUTO,206886
ENSG00000015568,Non-Cancer,AUTO,64937
ENSG00000044115,Non-Cancer,AUTO,324067
ENSG00000182272,Non-Cancer,AUTO,12320
ENSG00000137392,Non-Cancer,AUTO,2362
ENSG00000186470,Non-Cancer,AUTO,13161
ENSG00000102265,Non-Cancer,X,4476
ENSG00000111669,Non-Cancer,AUTO,3829
ENSG00000176472,Non-Cancer,AUTO,10633
ENSG00000277865,Non-Cancer,AUTO,10327
ENSG00000175602,Non-Cancer,AUTO,1523
ENSG00000198876,Non-Cancer,AUTO,41012
ENSG00000072315,Non-Cancer,X,308461
ENSG00000166483,Non-Cancer,AUTO,19776
ENSG00000179772,Non-Cancer,AUTO,1318
ENSG00000131738,Non-Cancer,AUTO,6306
ENSG00000140319,Non-Cancer,AUTO,3449
ENSG00000105755,Non-Cancer,AUTO,20525
ENSG00000166171,Non-Cancer,AUTO,39108
ENSG00000174016,Non-Cancer,X,109807
ENSG00000085377,Non-Cancer,AUTO,125519
ENSG00000204025,Non-Cancer,X,27939
ENSG00000180992,Non-Cancer,AUTO,14003
ENSG00000174177,Non-Cancer,AUTO,8923
ENSG00000008056,Non-Cancer,X,48045
ENSG00000089682,Non-Cancer,X,54403
ENSG00000108840,Non-Cancer,AUTO,46956
ENSG00000136231,Non-Cancer,AUTO,160258
ENSG00000126264,Non-Cancer,AUTO,1897
ENSG00000101680,Non-Cancer,AUTO,176070
ENSG00000186648,Non-Cancer,AUTO,17728
ENSG00000101470,Non-Cancer,AUTO,10531
ENSG00000205810,Non-Cancer,AUTO,8283
ENSG00000168461,Non-Cancer,AUTO,154386
ENSG00000166169,Non-Cancer,AUTO,9388
ENSG00000111674,Non-Cancer,AUTO,9953
ENSG00000197753,Non-Cancer,AUTO,28581
ENSG00000214338,Non-Cancer,AUTO,46397
ENSG00000205809,Non-Cancer,AUTO,15446
ENSG00000140750,Non-Cancer,AUTO,96281
ENSG00000167604,Non-Cancer,AUTO,14650
ENSG00000112339,Non-Cancer,AUTO,142678
ENSG00000274180,Non-Cancer,AUTO,14540
ENSG00000096063,Non-Cancer,AUTO,88376
ENSG00000136271,Non-Cancer,AUTO,9634
ENSG00000188991,Non-Cancer,AUTO,89200
ENSG00000172270,Non-Cancer,AUTO,12216
ENSG00000107625,Non-Cancer,AUTO,45569
ENSG00000161031,Non-Cancer,AUTO,30311
ENSG00000043591,Non-Cancer,AUTO,2852
ENSG00000169885,Non-Cancer,AUTO,2469
ENSG00000113552,Non-Cancer,AUTO,21292
ENSG00000177150,Non-Cancer,AUTO,63316
ENSG00000130307,Non-Cancer,AUTO,33610
ENSG00000134545,Non-Cancer,AUTO,12421
ENSG00000169249,Non-Cancer,X,32788
ENSG00000186523,Non-Cancer,AUTO,12037
ENSG00000189367,Non-Cancer,AUTO,19048
ENSG00000205362,Non-Cancer,AUTO,1421
ENSG00000153815,Non-Cancer,AUTO,266592
ENSG00000175592,Non-Cancer,AUTO,8524
ENSG00000167945,Non-Cancer,AUTO,8418
ENSG00000188523,Non-Cancer,AUTO,163274
ENSG00000131094,Non-Cancer,AUTO,8378
ENSG00000181904,Non-Cancer,AUTO,14057
ENSG00000254445,Non-Cancer,AUTO,14135
ENSG00000149300,Non-Cancer,AUTO,8840
ENSG00000167193,Non-Cancer,AUTO,42473
ENSG00000164808,Non-Cancer,AUTO,475731
ENSG00000079819,Non-Cancer,AUTO,223975
ENSG00000145833,Non-Cancer,AUTO,96362
ENSG00000109846,Non-Cancer,AUTO,15157
ENSG00000131737,Non-Cancer,AUTO,4753
ENSG00000197977,Non-Cancer,AUTO,63555
ENSG00000125571,Non-Cancer,AUTO,5911
ENSG00000074071,Non-Cancer,AUTO,1265
ENSG00000099834,Non-Cancer,AUTO,9513
ENSG00000075407,Non-Cancer,AUTO,55959
ENSG00000169688,Non-Cancer,AUTO,1305
ENSG00000185313,Non-Cancer,AUTO,119410
ENSG00000152402,Non-Cancer,AUTO,344512
ENSG00000156928,Non-Cancer,AUTO,12990
ENSG00000094796,Non-Cancer,AUTO,3868
ENSG00000262628,Non-Cancer,AUTO,938
ENSG00000103227,Non-Cancer,AUTO,127684
ENSG00000105393,Non-Cancer,AUTO,13899
ENSG00000184166,Non-Cancer,AUTO,15938
ENSG00000164188,Non-Cancer,AUTO,53680
ENSG00000204516,Non-Cancer,AUTO,16243
ENSG00000170677,Non-Cancer,AUTO,41299
ENSG00000170370,Non-Cancer,AUTO,7102
ENSG00000103152,Non-Cancer,AUTO,8846
ENSG00000258366,Non-Cancer,AUTO,38443
ENSG00000176971,Non-Cancer,AUTO,1937
ENSG00000157551,Non-Cancer,AUTO,151808
ENSG00000134324,Non-Cancer,AUTO,149814
ENSG00000136827,Non-Cancer,AUTO,11190
ENSG00000170276,Non-Cancer,AUTO,1851
ENSG00000130684,Non-Cancer,AUTO,22626
ENSG00000118137,Non-Cancer,AUTO,2199
ENSG00000108417,Non-Cancer,AUTO,3770
ENSG00000197324,Non-Cancer,AUTO,9967
ENSG00000174428,Non-Cancer,AUTO,57244
ENSG00000175573,Non-Cancer,AUTO,2309
ENSG00000170191,Non-Cancer,AUTO,11240
ENSG00000103148,Non-Cancer,AUTO,54589
ENSG00000183691,Non-Cancer,AUTO,1891
ENSG00000131044,Non-Cancer,AUTO,74261
ENSG00000149541,Non-Cancer,AUTO,6879
ENSG00000164182,Non-Cancer,AUTO,207908
ENSG00000169564,Non-Cancer,AUTO,1749
ENSG00000244617,Non-Cancer,AUTO,2176
ENSG00000131759,Non-Cancer,AUTO,48451
ENSG00000183024,Non-Cancer,AUTO,997
ENSG00000188725,Non-Cancer,AUTO,4765
ENSG00000178761,Non-Cancer,AUTO,7134
ENSG00000030066,Non-Cancer,AUTO,70468
ENSG00000154059,Non-Cancer,AUTO,26919
ENSG00000158486,Non-Cancer,AUTO,226330
ENSG00000153339,Non-Cancer,AUTO,123963
ENSG00000071539,Non-Cancer,AUTO,26714
ENSG00000158077,Non-Cancer,AUTO,50862
ENSG00000119771,Non-Cancer,AUTO,323394
ENSG00000165233,Non-Cancer,AUTO,17065
ENSG00000160584,Non-Cancer,AUTO,255035
ENSG00000196659,Non-Cancer,AUTO,4016
ENSG00000182287,Non-Cancer,X,29125
ENSG00000150281,Non-Cancer,AUTO,6953
ENSG00000018510,Non-Cancer,AUTO,166655
ENSG00000169972,Non-Cancer,AUTO,3110
ENSG00000102572,Non-Cancer,AUTO,132755
ENSG00000273514,Non-Cancer,AUTO,2033
ENSG00000184672,Non-Cancer,AUTO,739057
ENSG00000162063,Non-Cancer,AUTO,29460
ENSG00000102174,Non-Cancer,X,218869
ENSG00000028310,Non-Cancer,AUTO,42533
ENSG00000127054,Non-Cancer,AUTO,13106
ENSG00000111262,Non-Cancer,AUTO,8363
ENSG00000162344,Non-Cancer,AUTO,6410
ENSG00000183960,Non-Cancer,AUTO,387192
ENSG00000215126,Non-Cancer,AUTO,67955
ENSG00000149599,Non-Cancer,AUTO,23110
ENSG00000180061,Non-Cancer,AUTO,21247
ENSG00000105357,Non-Cancer,AUTO,122358
ENSG00000100503,Non-Cancer,AUTO,111358
ENSG00000153989,Non-Cancer,AUTO,35138
ENSG00000198759,Non-Cancer,X,63970
ENSG00000174903,Non-Cancer,AUTO,8959
ENSG00000011638,Non-Cancer,AUTO,22239
ENSG00000143951,Non-Cancer,AUTO,706460
ENSG00000184925,Non-Cancer,AUTO,5946
ENSG00000170471,Non-Cancer,AUTO,106045
ENSG00000162592,Non-Cancer,AUTO,25185
ENSG00000174851,Non-Cancer,AUTO,4590
ENSG00000178802,Non-Cancer,AUTO,12214
ENSG00000137145,Non-Cancer,AUTO,143110
ENSG00000023839,Non-Cancer,AUTO,69460
ENSG00000184363,Non-Cancer,AUTO,12294
ENSG00000161714,Non-Cancer,AUTO,24387
ENSG00000242114,Non-Cancer,AUTO,3523
ENSG00000003393,Non-Cancer,AUTO,80635
ENSG00000105519,Non-Cancer,AUTO,4170
ENSG00000088356,Non-Cancer,AUTO,7750
ENSG00000187823,Non-Cancer,X,2612
ENSG00000116213,Non-Cancer,AUTO,21994
ENSG00000164651,Non-Cancer,AUTO,4603
ENSG00000184113,Non-Cancer,AUTO,4521
ENSG00000182508,Non-Cancer,X,49406
ENSG00000075388,Non-Cancer,AUTO,4387
ENSG00000172150,Non-Cancer,AUTO,929
ENSG00000150867,Non-Cancer,AUTO,179706
ENSG00000186895,Non-Cancer,AUTO,9055
ENSG00000215009,Non-Cancer,AUTO,24440
ENSG00000196376,Non-Cancer,AUTO,410150
ENSG00000182771,Non-Cancer,AUTO,766938
ENSG00000130528,Non-Cancer,AUTO,4226
ENSG00000136448,Non-Cancer,AUTO,57406
ENSG00000152767,Non-Cancer,AUTO,312614
ENSG00000187650,Non-Cancer,AUTO,5995
ENSG00000124602,Non-Cancer,AUTO,12306
ENSG00000115827,Non-Cancer,AUTO,50835
ENSG00000105205,Non-Cancer,AUTO,6778
ENSG00000031823,Non-Cancer,AUTO,62003
ENSG00000124701,Non-Cancer,AUTO,11207
ENSG00000197774,Non-Cancer,AUTO,8501
ENSG00000133317,Non-Cancer,AUTO,10690
ENSG00000124596,Non-Cancer,AUTO,64160
ENSG00000174871,Non-Cancer,AUTO,7111
ENSG00000213921,Non-Cancer,AUTO,9572
ENSG00000160113,Non-Cancer,AUTO,14057
ENSG00000141564,Non-Cancer,AUTO,421552
ENSG00000188818,Non-Cancer,AUTO,55380
ENSG00000172992,Non-Cancer,AUTO,37769
ENSG00000162032,Non-Cancer,AUTO,16988
ENSG00000106976,Non-Cancer,AUTO,63593
ENSG00000119559,Non-Cancer,AUTO,18413
ENSG00000126016,Non-Cancer,X,66312
ENSG00000160117,Non-Cancer,AUTO,6001
ENSG00000034152,Non-Cancer,AUTO,30568
ENSG00000115355,Non-Cancer,AUTO,132053
ENSG00000123600,Non-Cancer,AUTO,117397
ENSG00000197177,Non-Cancer,AUTO,60746
ENSG00000170113,Non-Cancer,AUTO,56728
ENSG00000099364,Non-Cancer,AUTO,25728
ENSG00000134452,Non-Cancer,AUTO,47391
ENSG00000115266,Non-Cancer,AUTO,26942
ENSG00000181513,Non-Cancer,AUTO,11581
ENSG00000182162,Non-Cancer,X,74535
ENSG00000169862,Non-Cancer,AUTO,932203
ENSG00000198523,Non-Cancer,AUTO,12432
ENSG00000119778,Non-Cancer,AUTO,178450
ENSG00000111731,Non-Cancer,AUTO,95963
ENSG00000172554,Non-Cancer,AUTO,416745
ENSG00000111860,Non-Cancer,AUTO,249303
ENSG00000138085,Non-Cancer,AUTO,5151
ENSG00000153933,Non-Cancer,AUTO,35468
ENSG00000204950,Non-Cancer,AUTO,2218
ENSG00000014641,Non-Cancer,AUTO,18588
ENSG00000165813,Non-Cancer,AUTO,53358
ENSG00000164751,Non-Cancer,AUTO,20786
ENSG00000026036,Non-Cancer,AUTO,39384
ENSG00000175938,Non-Cancer,AUTO,7395
ENSG00000095906,Non-Cancer,AUTO,6290
ENSG00000214226,Non-Cancer,AUTO,46860
ENSG00000148218,Non-Cancer,AUTO,15016
ENSG00000113520,Non-Cancer,AUTO,8690
ENSG00000139797,Non-Cancer,AUTO,1480
ENSG00000184735,Non-Cancer,X,3628
ENSG00000224531,Non-Cancer,AUTO,44700
ENSG00000125492,Non-Cancer,AUTO,8081
ENSG00000130584,Non-Cancer,AUTO,87578
ENSG00000175809,Non-Cancer,X,1518
ENSG00000244476,Non-Cancer,AUTO,9243
ENSG00000169302,Non-Cancer,AUTO,152889
ENSG00000182450,Non-Cancer,AUTO,8729
ENSG00000243509,Non-Cancer,AUTO,2033
ENSG00000148908,Non-Cancer,AUTO,42880
ENSG00000091409,Non-Cancer,AUTO,78928
ENSG00000173039,Non-Cancer,AUTO,9498
ENSG00000197114,Non-Cancer,AUTO,28677
ENSG00000079482,Non-Cancer,X,391569
ENSG00000138411,Non-Cancer,AUTO,404593
ENSG00000152128,Non-Cancer,AUTO,263241
ENSG00000187860,Non-Cancer,AUTO,22023
ENSG00000111859,Non-Cancer,AUTO,199050
ENSG00000136933,Non-Cancer,AUTO,33616
ENSG00000136688,Non-Cancer,AUTO,12462
ENSG00000138378,Non-Cancer,AUTO,122020
ENSG00000163719,Non-Cancer,AUTO,52960
ENSG00000219435,Non-Cancer,AUTO,4379
ENSG00000107317,Non-Cancer,AUTO,6650
ENSG00000138074,Non-Cancer,AUTO,13371
ENSG00000234465,Non-Cancer,AUTO,7164
ENSG00000170322,Non-Cancer,AUTO,31954
ENSG00000113643,Non-Cancer,AUTO,32854
ENSG00000125246,Non-Cancer,AUTO,290465
ENSG00000171360,Non-Cancer,AUTO,4475
ENSG00000240654,Non-Cancer,AUTO,15369
ENSG00000165288,Non-Cancer,X,138834
ENSG00000099999,Non-Cancer,AUTO,52960
ENSG00000214402,Non-Cancer,AUTO,4506
ENSG00000198792,Non-Cancer,AUTO,53743
ENSG00000120903,Non-Cancer,AUTO,20122
ENSG00000112212,Non-Cancer,AUTO,1783
ENSG00000130881,Non-Cancer,AUTO,31264
ENSG00000182957,Non-Cancer,AUTO,327269
ENSG00000175550,Non-Cancer,AUTO,2304
ENSG00000105204,Non-Cancer,AUTO,8851
ENSG00000073050,Non-Cancer,AUTO,37433
ENSG00000011347,Non-Cancer,AUTO,65835
ENSG00000001167,Non-Cancer,AUTO,27031
ENSG00000099995,Non-Cancer,AUTO,24959
ENSG00000130876,Non-Cancer,AUTO,17186
ENSG00000034053,Non-Cancer,AUTO,233832
ENSG00000243716,Non-Cancer,AUTO,57400
ENSG00000086061,Non-Cancer,AUTO,14696
ENSG00000101246,Non-Cancer,AUTO,9383
ENSG00000147654,Non-Cancer,AUTO,26285
ENSG00000138175,Non-Cancer,AUTO,40676
ENSG00000172146,Non-Cancer,AUTO,11357
ENSG00000179115,Non-Cancer,AUTO,11558
ENSG00000117148,Non-Cancer,AUTO,71750
ENSG00000165175,Non-Cancer,X,5105
ENSG00000117154,Non-Cancer,AUTO,270737
ENSG00000167378,Non-Cancer,AUTO,11766
ENSG00000129235,Non-Cancer,AUTO,3783
ENSG00000198932,Non-Cancer,X,7717
ENSG00000153086,Non-Cancer,AUTO,63487
ENSG00000122678,Non-Cancer,AUTO,10293
ENSG00000221882,Non-Cancer,AUTO,109375
ENSG00000205358,Non-Cancer,AUTO,1315
ENSG00000158301,Non-Cancer,X,5557
ENSG00000179023,Non-Cancer,AUTO,5144
ENSG00000173153,Non-Cancer,AUTO,11171
ENSG00000130733,Non-Cancer,AUTO,6496
ENSG00000180090,Non-Cancer,AUTO,7343
ENSG00000185176,Non-Cancer,AUTO,6488
ENSG00000134470,Non-Cancer,AUTO,34548
ENSG00000179855,Non-Cancer,AUTO,7988
ENSG00000087111,Non-Cancer,AUTO,18489
ENSG00000125962,Non-Cancer,X,4991
ENSG00000108759,Non-Cancer,AUTO,7618
ENSG00000197976,Non-Cancer,X,10921
ENSG00000198920,Non-Cancer,AUTO,62779
ENSG00000183723,Non-Cancer,AUTO,81957
ENSG00000082258,Non-Cancer,AUTO,41107
ENSG00000123416,Non-Cancer,AUTO,3615
ENSG00000133789,Non-Cancer,AUTO,88914
ENSG00000107560,Non-Cancer,AUTO,41687
ENSG00000079215,Non-Cancer,AUTO,81979
ENSG00000100528,Non-Cancer,AUTO,17871
ENSG00000173113,Non-Cancer,AUTO,1624
ENSG00000125319,Non-Cancer,AUTO,20570
ENSG00000171316,Non-Cancer,AUTO,189250
ENSG00000171033,Non-Cancer,AUTO,89128
ENSG00000180638,Non-Cancer,AUTO,40691
ENSG00000185115,Non-Cancer,AUTO,4837
ENSG00000142453,Non-Cancer,AUTO,51557
ENSG00000104059,Non-Cancer,AUTO,450469
ENSG00000009709,Non-Cancer,AUTO,117860
ENSG00000108590,Non-Cancer,AUTO,8319
ENSG00000163576,Non-Cancer,AUTO,67553
ENSG00000235109,Non-Cancer,AUTO,31578
ENSG00000140743,Non-Cancer,AUTO,91229
ENSG00000187193,Non-Cancer,AUTO,1772
ENSG00000125485,Non-Cancer,AUTO,77404
ENSG00000203896,Non-Cancer,AUTO,2820
ENSG00000168658,Non-Cancer,AUTO,226183
ENSG00000109103,Non-Cancer,AUTO,5961
ENSG00000170748,Non-Cancer,AUTO,1873
ENSG00000177791,Non-Cancer,AUTO,10103
ENSG00000152404,Non-Cancer,AUTO,131499
ENSG00000197079,Non-Cancer,AUTO,4451
ENSG00000130449,Non-Cancer,AUTO,213897
ENSG00000186417,Non-Cancer,AUTO,66384
ENSG00000198088,Non-Cancer,X,83006
ENSG00000129292,Non-Cancer,AUTO,73449
ENSG00000145781,Non-Cancer,AUTO,327771
ENSG00000131437,Non-Cancer,AUTO,45010
ENSG00000172954,Non-Cancer,AUTO,196999
ENSG00000184945,Non-Cancer,AUTO,6638
ENSG00000113657,Non-Cancer,AUTO,119245
ENSG00000125520,Non-Cancer,AUTO,3644
